Date,Open,High,Low,Close,Volume
2020-05-21,8673.01,8706.74,8095.67,8294.29,35916228479
2020-05-22,8292.99,8476.7,8241.58,8424.0,27348075873
2020-05-23,8426.28,8534.01,8364.85,8448.5,25437240006
2020-05-24,8451.25,8517.57,8057.48,8058.64,29811873075
2020-05-25,8054.73,8213.68,7998.6,8170.75,28702097202
2020-05-26,8173.18,8218.97,7980.67,8047.23,26946164997
2020-05-27,8049.35,8374.55,8047.25,8334.07,29720222373
2020-05-28,8337.63,8619.31,8314.09,8599.19,31024222280
2020-05-29,8601.54,8648.13,8423.85,8499.88,29623261678
2020-05-30,8499.7,8738.43,8434.69,8735.17,29466875500
2020-05-31,8734.9,8735.11,8485.77,8510.14,24981824664
2020-06-01,8512.43,9164.19,8491.76,9138.79,31638321032
2020-06-02,9134.93,9100.95,8455.83,8519.6,34988507699
2020-06-03,8523.13,8618.75,8451.13,8595.48,22259239519
2020-06-04,8594.71,8703.95,8504.43,8642.15,22857718103
2020-06-05,8641.78,8708.0,8543.14,8560.42,20821655255
2020-06-06,8559.87,8655.57,8494.02,8549.51,18100713709
2020-06-07,8548.91,8637.68,8376.35,8621.27,22099248070
2020-06-08,8622.34,8662.68,8568.84,8644.08,19007316133
2020-06-09,8646.62,8697.05,8576.72,8643.34,20927699476
2020-06-10,8641.95,8702.98,8560.64,8683.82,22616920947
2020-06-11,8683.8,8726.69,8203.43,8257.71,26794462264
2020-06-12,8256.74,8443.11,8227.25,8422.06,20085507113
2020-06-13,8421.96,8434.36,8348.0,8418.42,15605232933
2020-06-14,8420.45,8424.64,8315.4,8342.95,16879795089
2020-06-15,8342.28,8392.44,7994.82,8335.82,23549993996
2020-06-16,8338.97,8451.57,8295.81,8466.18,19142088399
2020-06-17,8462.42,8468.88,8298.71,8432.17,17946983341
2020-06-18,8433.34,8434.42,8325.03,8397.58,15855107778
2020-06-19,8396.2,8391.54,8295.8,8308.08,17560905776
2020-06-20,8310.71,8405.36,8273.32,8349.33,15326113093
2020-06-21,8348.06,8410.85,8321.42,8324.28,13711188606
2020-06-22,8321.85,8573.33,8319.25,8554.97,18711722307
2020-06-23,8550.85,8541.97,8488.79,8512.66,15033755038
2020-06-24,8514.86,8550.43,8230.86,8278.5,16854310951
2020-06-25,8278.96,8327.91,8088.62,8257.8,16592633069
2020-06-26,8254.4,8299.86,8128.23,8167.83,16349600988
2020-06-27,8172.21,8208.04,8021.2,8063.25,15397597964
2020-06-28,8065.99,8198.89,8000.97,8146.46,12972978682
2020-06-29,8143.29,8216.88,8025.1,8171.96,14635730829
2020-06-30,8167.27,8195.13,8099.94,8133.87,14006669609
2020-07-01,8140.98,8272.47,8105.67,8201.65,14194667464
2020-07-02,8204.15,8234.09,8047.01,8118.01,14538368165
2020-07-03,8119.29,8186.87,8054.17,8079.52,11628513115
2020-07-04,8076.79,8166.56,8051.25,8121.38,10929770360
2020-07-05,8115.69,8147.78,7983.57,8067.41,11472082913
2020-07-06,8066.44,8287.68,8044.43,8287.68,15813643594
2020-07-07,8264.42,8266.57,8151.43,8205.98,12274595481
2020-07-08,8206.64,8338.98,8201.99,8316.37,17378683261
2020-07-09,8316.07,8318.79,8183.17,8218.99,15946120339
2020-07-10,8214.91,8218.57,8091.98,8210.9,14919597247
2020-07-11,8209.75,8223.93,8140.71,8177.3,11725587747
2020-07-12,8177.93,8247.28,8138.44,8201.41,12777419876
2020-07-13,8202.03,8185.57,8131.18,8146.83,15441041914
2020-07-14,8142.5,8148.43,8065.89,8101.29,15850776553
2020-07-15,8100.13,8127.09,8041.76,8051.53,13877576461
2020-07-16,8050.78,8074.87,7983.5,8017.41,13795684937
2020-07-17,8017.05,8037.27,7983.0,8007.91,12202168745
2020-07-18,8007.73,8076.46,7962.58,8013.51,10720156356
2020-07-19,8012.6,8041.34,7959.78,8026.4,11305867731
2020-07-20,8027.63,8071.01,8001.91,7998.32,12005561164
2020-07-21,7996.82,8224.92,7984.59,8126.14,15662695569
2020-07-22,8126.31,8240.64,8088.96,8235.91,14294267008
2020-07-23,8237.44,8268.3,8189.39,8262.81,15649635963
2020-07-24,8266.64,8256.09,8162.23,8181.61,14200470971
2020-07-25,8183.84,8325.77,8176.2,8302.23,14250178495
2020-07-26,8304.91,8599.67,8281.41,8499.58,17597831907
2020-07-27,8499.63,9667.13,8474.47,9340.19,30049174878
2020-07-28,9362.78,9525.13,9062.56,9311.41,24545174828
2020-07-29,9311.52,9586.69,9262.45,9420.31,20891207415
2020-07-30,9419.77,9427.95,9250.88,9356.71,19247997028
2020-07-31,9355.86,9680.95,9239.57,9613.43,19662845104
2020-08-01,9612.67,10013.56,9542.3,9983.69,22137800801
2020-08-02,9982.99,10216.78,9354.21,9382.73,23266706737
2020-08-03,9374.37,9747.13,9346.39,9563.89,17239065112
2020-08-04,9563.77,9685.98,9456.19,9484.98,17986761782
2020-08-05,9483.23,9932.81,9450.5,9894.44,20561428762
2020-08-06,9896.83,10020.49,9767.31,9919.75,19705763440
2020-08-07,9919.01,10042.12,9681.8,9841.05,19622192580
2020-08-08,9843.67,10009.51,9804.54,9970.48,14905656209
2020-08-09,9956.29,10014.59,9796.36,9910.37,14845179978
2020-08-10,9898.92,10211.64,9898.92,10118.96,22246612498
2020-08-11,10121.98,10164.69,9536.24,9722.77,23040274310
2020-08-12,9717.72,9951.8,9591.95,9823.36,21253308437
2020-08-13,9826.31,9983.1,9482.16,9972.73,23291597079
2020-08-14,9963.01,10264.14,9878.44,9937.87,20467016992
2020-08-15,9937.72,10102.0,9937.72,10019.67,19721435327
2020-08-16,10020.5,10078.1,9911.15,10034.04,17366337985
2020-08-17,10036.45,10413.77,9950.07,10319.69,23771128027
2020-08-18,10317.58,10376.33,10017.7,10034.48,21793441694
2020-08-19,10034.19,10067.1,9865.1,9927.8,20688345267
2020-08-20,9930.52,10032.44,9889.34,10006.64,16996129038
2020-08-21,10006.35,10022.75,9804.57,9827.89,20145333276
2020-08-22,9821.95,9910.48,9706.49,9904.05,17146413200
2020-08-23,9902.25,9935.14,9800.7,9887.04,15665266934
2020-08-24,9886.06,9968.53,9851.92,9983.13,17534881786
2020-08-25,9982.27,9975.78,9462.13,9603.43,22222566566
2020-08-26,9604.07,9742.26,9549.89,9703.13,18975454178
2020-08-27,9700.8,9760.99,9459.44,9581.08,19664435649
2020-08-28,9582.68,9698.09,9576.79,9695.47,16637591031
2020-08-29,9694.25,9730.51,9630.28,9664.35,14685751389
2020-08-30,9665.9,9837.16,9652.19,9824.92,16577008454
2020-08-31,9826.43,9854.66,9737.91,9785.02,18668922095
2020-09-01,9783.76,10126.69,9714.03,10038.56,22903743426
2020-09-02,10033.82,10033.82,9539.77,9634.13,23665252317
2020-09-03,9628.35,9667.35,8598.75,8653.38,26966403654
2020-09-04,8640.77,9002.08,8653.53,8879.72,25312654337
2020-09-05,8880.32,8938.64,8402.32,8590.61,37942684615
2020-09-06,8588.62,8743.84,8495.42,8686.39,31323567346
2020-09-07,8686.94,8797.56,8388.91,8773.69,28516191564
2020-09-08,8773.47,8856.17,8436.02,8610.19,28411006256
2020-09-09,8612.43,8766.63,8503.7,8677.38,20441634392
2020-09-10,8677.36,8825.03,8673.81,8763.07,46006088379
2020-09-11,8768.05,8815.47,8569.25,8779.7,38155532521
2020-09-12,8787.26,8929.17,8687.39,8813.82,31019270266
2020-09-13,8822.45,8927.8,8631.18,8719.93,30835403688
2020-09-14,8724.13,9090.84,8672.97,8999.89,29873897214
2020-09-15,8997.29,9204.64,8967.03,9114.81,27444544334
2020-09-16,9115.49,9379.52,9045.49,9298.4,26069624864
2020-09-17,9297.0,9372.16,9132.95,9239.69,32195740623
2020-09-18,9242.08,9305.06,9133.58,9243.47,22247581787
2020-09-19,9234.32,9404.03,9214.44,9370.46,19227010932
2020-09-20,9371.75,9371.75,9134.08,9233.06,20849016226
2020-09-21,9230.24,9257.6,8845.0,8892.47,24551007302
2020-09-22,8890.23,9027.47,8853.25,9001.32,20176313835
2020-09-23,8998.79,9002.98,8744.9,8789.76,20407270103
2020-09-24,8791.99,9228.47,8771.15,9217.4,40385291012
2020-09-25,9218.29,9237.67,9106.21,9193.33,33830934790
2020-09-26,9195.79,9261.91,9171.02,9242.76,40280709152
2020-09-27,9239.47,9286.02,9132.89,9261.52,46195523573
2020-09-28,9262.67,9380.1,9166.19,9171.62,40903141699
2020-09-29,9171.62,9246.21,9074.42,9235.92,39672270725
2020-09-30,9235.27,9233.04,9117.7,9199.65,37679869394
2020-10-01,9208.83,9313.15,8916.87,9042.52,34079898801
2020-10-02,9042.83,9097.87,8894.07,9026.14,41530458476
2020-10-03,9025.39,9045.74,8970.8,9003.4,38115621388
2020-10-04,9004.35,9122.3,8990.65,9103.89,60796006231
2020-10-05,9109.81,9155.38,9068.79,9155.23,40322799794
2020-10-06,9157.75,9157.86,8972.22,9034.87,36315047412
2020-10-07,9033.97,9076.77,9007.76,9067.82,32126704711
2020-10-08,9068.17,9312.35,8979.19,9276.58,53807381556
2020-10-09,9286.97,9395.48,9212.5,9353.44,19273439266
2020-10-10,9348.95,9671.51,9345.86,9548.23,19337565645
2020-10-11,9547.99,9660.18,9541.69,9634.76,16900028171
2020-10-12,9641.92,9902.96,9523.67,9781.95,22148561596
2020-10-13,9776.33,9784.25,9639.18,9730.67,20644793452
2020-10-14,9733.35,9808.74,9625.68,9731.63,20522814473
2020-10-15,9729.16,9885.98,9654.08,9819.47,20917288325
2020-10-16,9825.85,9856.47,9583.98,9663.43,21879882839
2020-10-17,9663.43,9719.39,9633.25,9695.36,16329869109
2020-10-18,9693.55,9800.71,9686.37,9800.71,15604278573
2020-10-19,9810.68,10009.77,9745.42,9977.56,20275212031
2020-10-20,9980.91,10141.07,9923.71,10073.86,26135679089
2020-10-21,10071.1,11117.05,10060.01,10820.05,36631380852
2020-10-22,10801.44,11132.67,10736.34,10973.16,29392142845
2020-10-23,10977.95,10989.45,10769.78,10901.2,24425701103
2020-10-24,10901.23,11081.2,10862.59,11050.0,20689002227
2020-10-25,11050.01,11236.41,10883.09,10998.77,20600295208
2020-10-26,10998.79,11197.13,10850.93,11072.26,24948286976
2020-10-27,11072.26,11680.98,11059.92,11589.13,28645479084
2020-10-28,11589.12,11747.32,11027.51,11295.67,30527966335
2020-10-29,11295.68,11680.39,11082.62,11506.93,48380804004
2020-10-30,11506.92,11721.34,11254.02,11602.6,26193042074
2020-10-31,11602.61,12013.03,11524.33,11801.33,25952880449
2020-11-01,11801.33,11870.72,11670.63,11800.0,21005546036
2020-11-02,11799.93,11864.22,11373.82,11640.82,26434834249
2020-11-03,11640.79,11894.55,11439.03,11860.73,25395821174
2020-11-04,11860.89,12135.49,11646.15,12045.61,29928308319
2020-11-05,12045.63,13285.18,12017.63,13184.15,34573885747
2020-11-06,13184.05,13478.12,12818.15,13109.1,33550195535
2020-11-07,13109.1,13253.01,12146.51,12492.26,29496299788
2020-11-08,12492.26,13168.99,12416.77,13016.1,22393766713
2020-11-09,13016.13,13296.1,12587.06,12967.12,28881204700
2020-11-10,12967.15,13050.8,12797.62,12938.2,21639901436
2020-11-11,12938.2,13515.28,12935.48,13329.26,25274513391
2020-11-12,13329.23,13812.29,13192.21,13789.07,28953189833
2020-11-13,13789.16,13947.0,13527.68,13786.82,26698221339
2020-11-14,13786.82,13786.82,13306.4,13575.87,23219132003
2020-11-15,13575.88,13622.79,13339.96,13469.74,19968642321
2020-11-16,13469.73,14190.86,13412.81,14095.13,26583558821
2020-11-17,14069.47,14987.18,13968.5,14873.7,32879731316
2020-11-18,14873.52,15496.17,14623.43,15030.3,41420945978
2020-11-19,15030.18,15315.51,14693.53,15015.78,31170043042
2020-11-20,15015.77,15827.93,14960.79,15705.18,31199715895
2020-11-21,15705.18,15971.32,15556.14,15723.03,33441344562
2020-11-22,15723.03,15762.44,14904.21,15481.65,34789828992
2020-11-23,15481.66,15743.48,15161.26,15506.96,36091279091
2020-11-24,15507.71,16289.39,15296.53,16059.73,43259912042
2020-11-25,16057.16,16295.06,15591.44,15719.42,36680376885
2020-11-26,15717.5,15819.38,13723.83,14399.1,51546757189
2020-11-27,14401.86,14641.57,13834.2,14301.1,32505648625
2020-11-28,14304.89,14923.36,14134.9,14809.24,27249840706
2020-11-29,14811.1,15285.9,14676.93,15184.6,26007813836
2020-11-30,15185.3,16459.79,15185.3,16440.38,39981718474
2020-12-01,16447.03,16590.44,15309.74,15576.63,41117118481
2020-12-02,15575.59,16020.18,15189.18,15850.04,30862646683
2020-12-03,15854.03,16097.24,15613.41,16010.78,26290497372
2020-12-04,16012.07,16057.57,15422.85,15428.22,27946379895
2020-12-05,15427.08,15804.98,15334.59,15799.85,22471620121
2020-12-06,15799.8,15990.45,15588.4,15961.18,20869261997
2020-12-07,15959.53,16014.43,15618.17,15847.11,22209129479
2020-12-08,15847.02,15910.95,15088.91,15129.4,26171143440
2020-12-09,15129.19,15423.58,14784.54,15361.18,28497349693
2020-12-10,15360.67,15360.67,14796.41,15040.95,21037680214
2020-12-11,15040.07,15040.6,14539.37,14910.42,23051991178
2020-12-12,14904.16,15621.02,14899.8,15525.33,17960127102
2020-12-13,15527.9,16002.46,15468.1,15776.83,20975843592
2020-12-14,15778.57,15894.6,15687.14,15842.55,18499089133
2020-12-15,15842.78,16064.14,15704.24,15975.22,22001725458
2020-12-16,15976.66,17598.41,15883.25,17473.5,36412902508
2020-12-17,17471.65,19279.24,17411.84,18598.73,58212751049
2020-12-18,18600.06,18956.98,18302.8,18877.66,32951434485
2020-12-19,18873.5,19649.89,18622.45,19473.65,31399179663
2020-12-20,19467.07,19807.86,18884.53,19224.95,30989654705
2020-12-21,19222.62,19740.69,18191.22,18637.57,37476661160
2020-12-22,18630.18,19520.38,18375.62,19514.74,36244238107
2020-12-23,19513.87,19748.23,18707.34,19059.51,41943381847
2020-12-24,19058.57,19509.43,18649.07,19481.57,33717526503
2020-12-25,19479.61,20267.22,19244.27,20230.06,34504498273
2020-12-26,20240.09,21914.16,20113.51,21683.66,39642437312
2020-12-27,21685.57,23029.95,21265.8,21527.6,54473825899
2020-12-28,21534.58,22421.38,21485.55,22161.6,40139698737
2020-12-29,22159.15,22340.06,21230.69,22330.29,36941222301
2020-12-30,22328.38,23524.71,22328.38,23450.61,41701870950
2020-12-31,23451.11,23781.85,22979.41,23741.74,38275110384
2021-01-01,23735.42,24316.92,23649.96,24165.56,33508045052
2021-01-02,24167.45,27321.91,23972.97,26474.89,55925382232
2021-01-03,26476.66,28519.63,26413.13,26760.72,64216240796
2021-01-04,26784.33,27294.24,23363.98,26094.01,66241895056
2021-01-05,26098.19,28009.37,24633.17,27639.48,54923202611
2021-01-06,27656.71,29889.71,27254.72,29844.86,61019450973
2021-01-07,29852.57,32748.25,29653.54,32089.45,69085552572
2021-01-08,32098.19,34261.72,30048.32,33372.28,72071598504
2021-01-09,33364.95,33894.77,31886.2,32928.06,50702797264
2021-01-10,32927.79,33881.55,29440.86,31472.69,65626762864
2021-01-11,31464.55,31464.55,25108.53,29247.21,101409092304
2021-01-12,29205.85,30067.74,26899.25,27786.23,61246642389
2021-01-13,27779.81,30918.48,26690.49,30682.93,57033976442
2021-01-14,30690.12,32956.9,30354.29,32250.86,52355450869
2021-01-15,32225.66,32558.05,28660.19,30485.84,56095675651
2021-01-16,30482.77,31345.98,29509.46,29950.04,47772009926
2021-01-17,29938.04,30384.22,28204.25,29661.73,43392810402
2021-01-18,29662.53,30927.67,28899.03,30328.93,40994649866
2021-01-19,30339.0,31129.62,29713.66,29713.66,47156737845
2021-01-20,29697.43,29955.81,27749.53,29342.68,55168197409
2021-01-21,29344.04,29349.66,24863.67,25338.51,62178072138
2021-01-22,25331.87,27783.74,23802.71,27116.15,63430252390
2021-01-23,27099.71,27402.34,25868.13,26340.01,39718049871
2021-01-24,26337.33,27059.85,25550.69,26538.09,39979537424
2021-01-25,26535.15,28648.33,26428.95,26654.6,49326841880
2021-01-26,26648.19,26962.83,25522.39,26775.67,49535981991
2021-01-27,26770.89,26770.89,24326.74,25144.74,51703736731
2021-01-28,25151.76,27928.43,24827.54,27609.6,63126808142
2021-01-29,28312.97,31619.61,26499.84,28272.55,97130862506
2021-01-30,28255.7,28700.07,27139.19,28234.42,53669896754
2021-01-31,28235.54,28249.92,26587.17,27316.1,43517327759
2021-02-01,27316.28,28640.81,26701.19,27790.58,50879442007
2021-02-02,27787.29,29868.9,27758.38,29501.52,52413239715
2021-02-03,29501.96,31129.62,29442.22,31119.45,50797207476
2021-02-04,31121.95,32148.94,30341.82,30859.55,57528804826
2021-02-05,30864.14,31829.68,30629.39,31658.25,48634051191
2021-02-06,31653.34,33900.22,31653.34,32588.47,59196399696
2021-02-07,32575.34,32883.79,31078.1,32288.65,54363501629
2021-02-08,32274.86,38335.86,31629.58,38329.67,84188369335
2021-02-09,38320.15,39742.19,37317.62,38362.3,75773512740
2021-02-10,38352.93,38880.1,36177.2,37065.05,72038065748
2021-02-11,37048.98,39940.25,36473.29,39494.44,67093600562
2021-02-12,39467.82,40177.79,38387.75,39194.92,63163420949
2021-02-13,39183.66,39641.74,38275.91,38864.36,57960068600
2021-02-14,38871.78,40829.73,38871.78,40194.05,58783505751
2021-02-15,40176.93,40319.02,38210.53,39518.81,63525021825
2021-02-16,39518.32,41385.67,38881.41,40700.74,63739498591
2021-02-17,40706.87,43628.31,40604.15,43293.17,67095762025
2021-02-18,43286.5,43561.96,42287.22,42739.45,43049516673
2021-02-19,42736.29,46308.13,42149.53,46119.0,52396611048
2021-02-20,46118.34,47453.43,45077.95,46293.44,56233769904
2021-02-21,46267.89,48134.5,45941.15,47456.13,42802585284
2021-02-22,47450.18,47461.77,40337.86,44563.24,75675282178
2021-02-23,44561.28,44561.28,37269.81,40181.33,87319805134
2021-02-24,40190.11,42211.42,38837.59,40844.41,52340584486
2021-02-25,40847.49,42492.49,38735.16,38735.16,44832195559
2021-02-26,38806.4,40021.41,36636.48,38385.91,290727102068
2021-02-27,38390.06,39970.89,37498.87,38260.48,38030607901
2021-02-28,38265.09,38697.84,35819.45,37332.5,44202316989
2021-03-01,37350.48,41319.69,37313.16,41192.19,44727892898
2021-03-02,41176.31,41606.48,39066.09,40032.7,39330914776
2021-03-03,40063.17,43555.67,39945.79,41952.8,44179660436
2021-03-04,41939.57,42899.51,39813.22,40578.54,43739383062
2021-03-05,40550.01,41470.57,38919.18,41076.53,40823509587
2021-03-06,41052.96,41244.39,39658.56,41047.32,28837937827
2021-03-07,41052.61,43084.97,41052.61,42935.99,36170069489
2021-03-08,42908.68,44139.58,41620.09,44086.5,41007335943
2021-03-09,44108.82,46082.25,43888.0,46082.25,42794119992
2021-03-10,46082.16,48033.21,44874.66,46969.33,48048644343
2021-03-11,46931.28,48472.58,45614.77,48247.39,47385377215
2021-03-12,48260.83,48397.08,46400.93,47962.94,46589149629
2021-03-13,47972.38,51604.29,47031.56,51235.54,50755954934
2021-03-14,51217.17,51532.39,49624.3,49624.3,36736633354
2021-03-15,49595.1,50651.14,46427.17,46876.45,55690582652
2021-03-16,46820.77,47739.87,44903.38,47727.08,50201362534
2021-03-17,47744.66,49206.13,45834.09,49129.88,50287731657
2021-03-18,49148.39,50395.45,45520.6,48546.07,46773269733
2021-03-19,48538.95,49977.86,47535.96,48839.94,41069651510
2021-03-20,48827.89,50250.09,48728.31,48812.31,42156042545
2021-03-21,48809.19,49192.55,46872.5,48405.21,43709708070
2021-03-22,48400.56,49095.93,45497.93,45699.41,47369105335
2021-03-23,45684.75,47231.16,44838.55,46230.27,47662707362
2021-03-24,46206.23,48454.45,44467.14,44675.63,59738118759
2021-03-25,44635.41,45187.79,43093.26,43907.33,57745645064
2021-03-26,43889.37,46749.44,43801.77,46749.44,48033869056
2021-03-27,46749.66,47962.66,45991.1,47458.43,40076024963
2021-03-28,47459.64,47875.45,46699.7,47471.8,40460013386
2021-03-29,47469.39,49509.45,46820.03,49071.79,48965901937
2021-03-30,49071.73,50642.14,48656.43,50257.09,46415513387
2021-03-31,50267.82,51103.47,49192.61,50240.56,55870132689
2021-04-01,50247.15,50761.32,49843.75,50172.64,52357428406
2021-04-02,50175.24,51184.92,50011.34,50497.27,49939060095
2021-04-03,50508.41,51117.23,48985.83,48985.83,50718462577
2021-04-04,48986.64,50099.72,48610.75,49933.2,43127215841
2021-04-05,49935.17,50707.93,49086.76,49976.84,51371772183
2021-04-06,50073.36,50336.08,48681.75,49008.61,55632948185
2021-04-07,49003.69,49448.04,46868.35,47210.02,63716039208
2021-04-08,47252.96,48956.29,47064.21,48948.38,44525448347
2021-04-09,48950.57,49553.62,48623.29,48942.11,39203438637
2021-04-10,48949.48,51489.55,48768.77,50242.22,48935806674
2021-04-11,50286.75,51080.24,49820.03,50609.2,38903874523
2021-04-12,50584.8,51569.79,50031.36,50273.61,43504171884
2021-04-13,50270.72,53385.5,50268.01,53123.63,58544448796
2021-04-14,53140.61,54238.39,51406.69,52664.09,64632348372
2021-04-15,52635.3,53314.9,51988.96,52896.39,50925008589
2021-04-16,52850.02,53170.59,50238.84,51386.25,70347656605
2021-04-17,51350.47,52222.05,50376.92,50646.05,55198680900
2021-04-18,50661.13,50957.88,44089.47,46968.79,81435535596
2021-04-19,46948.24,47856.8,45194.27,46276.83,54266362065
2021-04-20,46241.56,47416.25,44285.18,46933.72,56388351851
2021-04-21,46932.14,47150.95,44614.33,44784.21,45632040957
2021-04-22,44743.52,45998.47,42088.26,43083.34,62257219154
2021-04-23,43064.64,43369.87,39590.52,42231.41,71635900305
2021-04-24,42272.38,42292.5,40344.45,41374.1,40517390980
2021-04-25,41375.72,41750.35,38988.3,40534.26,38146139981
2021-04-26,40595.09,44895.04,40397.45,44721.86,48250384085
2021-04-27,44728.93,45835.48,44169.45,45522.52,40902778693
2021-04-28,45525.43,46368.16,44676.16,45178.68,39555208147
2021-04-29,45206.2,45418.05,43228.15,44170.97,38013043148
2021-04-30,44182.15,48172.3,43821.45,48047.05,43592419889
2021-05-01,48017.5,48626.09,47464.64,48110.05,35637765742
2021-05-02,48108.23,48172.06,46707.26,47088.57,31744398004
2021-05-03,47079.59,48963.95,47073.02,47432.77,42882603410
2021-05-04,47444.29,47444.29,44272.71,44387.26,57063525891
2021-05-05,44319.54,48266.92,44082.38,47823.06,57664584035
2021-05-06,47837.46,48438.11,45928.21,46742.56,57622289161
2021-05-07,46757.01,48207.12,45848.59,47155.51,56262963885
2021-05-08,47152.52,48888.77,46842.11,48345.46,53754552145
2021-05-09,48405.98,48680.17,46436.62,47846.52,54152166217
2021-05-10,47861.77,48969.01,44531.68,46010.48,59120762102
2021-05-11,46000.14,46813.1,44963.07,46692.53,50483479328
2021-05-12,46700.73,47802.06,40695.51,40695.51,62276624480
2021-05-13,41179.79,42440.09,38911.72,41166.7,80088403142
2021-05-14,41139.2,42387.12,40433.86,41072.78,45895537365
2021-05-15,41052.16,41692.8,38419.66,38498.74,48708651090
2021-05-16,38462.88,40935.66,36193.97,38235.89,52714920923
2021-05-17,38202.84,38381.21,34720.69,35814.09,61615957700
2021-05-18,35773.41,37621.7,34661.67,35106.8,45970310804
2021-05-19,35135.9,35623.29,25122.69,30403.2,103822637268
2021-05-20,30198.8,34775.45,28776.1,33359.14,72212157773
2021-05-21,33207.17,34471.41,27599.71,30627.82,67365854372
2021-05-22,30682.29,31880.99,29050.64,30818.25,47107774121
2021-05-23,30813.99,31436.14,25635.58,28545.54,64420763233
2021-05-24,28487.89,32608.73,28367.06,31689.2,55148369255
2021-05-25,31762.73,32553.68,29847.7,31356.95,45899277730
2021-05-26,31349.11,33317.41,30937.23,32229.53,42115156993
2021-05-27,32248.14,33136.61,30561.31,31524.04,35439432785
2021-05-28,31581.54,31880.82,28524.93,29278.32,45273872634
2021-05-29,29267.29,30538.73,27634.85,28391.16,37097255900
2021-05-30,28384.06,29854.85,27492.8,29269.52,25961716928
2021-05-31,29253.49,30627.6,28073.39,30519.31,31890238366
2021-06-01,30487.38,30987.25,29266.43,30026.79,28352541166
2021-06-02,30039.07,31297.4,29425.51,30775.01,27085867000
2021-06-03,30794.86,32362.99,30512.01,32321.55,29231892311
2021-06-04,32349.35,32349.35,29476.16,30322.7,34380052740
2021-06-05,30310.99,31165.55,28685.56,29221.08,29556026133
2021-06-06,29210.11,29948.04,29023.33,29474.39,23763233981
2021-06-07,29452.11,30251.6,27464.54,27526.49,27627564851
2021-06-08,27550.13,27898.21,25546.29,27497.93,40994783948
2021-06-09,27452.21,30822.65,26666.55,30664.53,44317811472
2021-06-10,30700.98,31523.43,29443.96,30150.49,35796883045
2021-06-11,30145.91,30952.9,29583.45,30832.05,31959597293
2021-06-12,30836.8,30893.6,28679.75,29360.51,31319155285
2021-06-13,29363.22,32476.57,28792.0,32286.51,33584024683
2021-06-14,32219.71,33787.61,32036.11,33178.52,35595999202
2021-06-15,33350.68,34060.75,32670.29,33325.59,38285621503
2021-06-16,33129.65,33403.49,31836.45,31969.33,32690112796
2021-06-17,31964.63,33063.34,31455.69,31943.06,31139872254
2021-06-18,31981.65,32063.86,29697.77,30165.86,30514524304
2021-06-19,30222.57,30728.86,29443.71,30019.23,26303398991
2021-06-20,29974.78,30407.74,28178.59,30071.78,30885305655
2021-06-21,30023.64,30090.09,26268.65,26591.06,44330653066
2021-06-22,26545.47,27878.63,24278.27,27232.4,49398801919
2021-06-23,27240.82,29078.56,26618.44,28266.58,38822908066
2021-06-24,28232.86,29537.81,27162.22,29059.7,27769406264
2021-06-25,29056.91,29710.1,26262.51,26502.84,33701267547
2021-06-26,26466.72,27343.61,25288.42,26965.5,32326643063
2021-06-27,27050.33,29021.04,26869.56,29013.74,29735530456
2021-06-28,29038.42,29497.72,28473.47,28866.3,28412102661
2021-06-29,28900.86,30720.15,28753.52,30139.98,31848900087
2021-06-30,30174.11,30306.33,28768.81,29555.05,28726957762
2021-07-01,29550.96,29550.96,27761.31,28341.41,31943458371
2021-07-02,28322.4,28654.99,27679.82,28569.31,32641787035
2021-07-03,28533.39,29422.43,28152.66,29219.55,20551434327
2021-07-04,29217.04,30280.46,28990.25,29764.08,21022831221
2021-07-05,29761.18,29761.18,27983.94,28444.03,22523224003
2021-07-06,28425.07,29579.67,28427.51,28957.7,22415984656
2021-07-07,28949.65,29601.76,28694.3,28707.89,21025989867
2021-07-08,28736.96,28757.3,27150.16,27752.71,25248203553
2021-07-09,27739.46,28662.38,27293.29,28454.88,23098660464
2021-07-10,28466.02,28802.8,27882.49,28223.07,19341490472
2021-07-11,28213.44,29119.49,28076.75,28840.89,16937803944
2021-07-12,28852.54,29151.09,27565.92,27948.56,20501686427
2021-07-13,27922.95,28141.9,27391.37,27772.2,16238387526
2021-07-14,27790.73,27938.83,26849.88,27737.48,18064857618
2021-07-15,27742.15,28025.53,26415.4,26906.46,18033620233
2021-07-16,26957.95,27281.77,26353.81,26616.24,20075115913
2021-07-17,26595.72,27051.98,26448.91,26710.71,16005403695
2021-07-18,26711.41,27444.22,26441.71,26917.81,15905101628
2021-07-19,26920.52,27015.61,25876.18,26134.54,17329375882
2021-07-20,26151.88,26284.1,24936.05,25299.85,19647763124
2021-07-21,25290.46,27762.08,25073.49,27227.46,23914049599
2021-07-22,27251.35,27691.8,26923.95,27447.95,16610936345
2021-07-23,27441.88,28527.83,27234.62,28527.83,19158166209
2021-07-24,28538.18,29300.42,28395.22,29132.26,18404688435
2021-07-25,29130.43,30039.04,28783.43,30026.52,17715710196
2021-07-26,30055.27,34319.39,29977.7,31628.85,43221149247
2021-07-27,31576.75,33336.07,30871.86,33336.07,29690410041
2021-07-28,33417.48,34560.6,32899.85,33764.22,32672260425
2021-07-29,33763.84,34189.92,33224.75,33643.08,22844853094
2021-07-30,33659.11,35590.08,32259.81,35590.08,27869012071
