Date,Open,High,Low,Close,Volume
"Nov 27, 2023",34236.61,34353.51,33613.95,33993.83,17339865672
"Nov 26, 2023",34529.29,34540.18,33939.66,34259.40,12564021872
"Nov 25, 2023",34460.40,34616.63,34365.39,34529.26,8312913238
"Nov 24, 2023",34203.63,35123.72,34172.10,34459.36,20941268119
"Nov 23, 2023",34368.84,34462.93,33846.67,34197.49,13036216281
"Nov 22, 2023",32753.04,34766.90,32674.65,34379.77,22407676695
"Nov 21, 2023",34232.46,34361.03,32805.49,32805.49,23057727173
"Nov 20, 2023",34270.79,34522.95,33757.36,34239.58,19083822904
"Nov 19, 2023",33512.20,34384.38,33355.41,34282.23,11843533441
"Nov 18, 2023",33548.47,33744.41,33189.35,33512.14,10887477949
"Nov 17, 2023",33321.84,33620.94,33045.83,33522.20,20559421592
"Nov 16, 2023",34898.75,34958.92,32737.67,33312.57,23962892787
"Nov 15, 2023",32679.52,34982.64,32539.21,34899.30,25212076781
"Nov 14, 2023",34099.53,34338.99,32151.75,32669.89,21932206517
"Nov 13, 2023",34676.53,35005.16,34023.44,34109.41,17808365370
"Nov 12, 2023",34712.78,34743.27,34381.04,34661.76,10800162934
"Nov 11, 2023",34877.38,34968.07,34375.95,34716.57,13016381749
"Nov 10, 2023",34406.34,35049.13,34064.59,34881.02,21230445244
"Nov 9, 2023",33267.31,35384.44,33234.45,34397.79,35400428411
"Nov 8, 2023",33115.16,33611.48,32887.55,33287.52,16146859628
"Nov 7, 2023",32698.71,33560.52,32345.00,33137.68,17609387418
"Nov 6, 2023",32656.00,32826.06,32386.47,32688.99,11842658843
"Nov 5, 2023",32684.59,32944.94,32253.39,32660.25,11566641714
"Nov 4, 2023",32355.15,32839.23,32243.72,32677.31,8905867542
"Nov 3, 2023",32915.64,32915.64,32061.95,32351.42,15982244495
"Nov 2, 2023",33476.84,33898.27,32407.04,32911.65,19780160358
"Nov 1, 2023",32763.78,33607.29,32370.27,33472.75,21201940470
"Oct 31, 2023",32504.52,32827.05,32104.23,32773.71,14897317685
"Oct 30, 2023",32694.24,32875.95,32171.36,32506.68,16190853625
"Oct 29, 2023",32250.25,32855.38,32116.10,32700.62,10566460826
"Oct 28, 2023",32078.40,32543.54,32047.26,32250.44,9612180977
"Oct 27, 2023",32333.29,32434.95,31636.97,32080.37,15532279998
"Oct 26, 2023",32654.62,33033.16,32067.62,32333.44,18390210541
"Oct 25, 2023",32010.57,33210.75,31843.71,32653.23,23900509783
"Oct 24, 2023",31000.28,32901.40,30820.65,31996.87,42410461495
"Oct 23, 2023",28463.27,32214.93,28434.56,31008.65,35954608515
"Oct 22, 2023",28229.75,28494.68,28028.66,28324.65,9865139860
"Oct 21, 2023",28007.76,28577.75,27817.51,28229.52,10889649248
"Oct 20, 2023",27141.47,28431.20,27054.35,28007.35,20320410961
"Oct 19, 2023",26886.07,27258.69,26748.38,27129.19,13647866940
"Oct 18, 2023",26874.20,27316.70,26742.58,26882.21,12074574546
"Oct 17, 2023",27023.66,27051.13,26651.01,26876.30,14066793457
"Oct 16, 2023",25814.00,27948.29,25791.07,27021.17,26371596001
"Oct 15, 2023",25548.66,25936.96,25510.49,25811.18,6745776251
"Oct 14, 2023",25556.45,25654.23,25507.35,25552.17,5125440701
"Oct 13, 2023",25392.60,25771.90,25404.69,25552.81,14425988685
"Oct 12, 2023",25296.37,25341.23,25199.68,25396.32,8915317429
"Oct 11, 2023",25830.86,25902.54,25090.89,25296.39,12847224158
"Oct 10, 2023",26080.02,26159.82,25759.33,25829.87,9404919556
"Oct 9, 2023",26436.96,26502.42,25910.43,26074.80,11350825082
"Oct 8, 2023",26403.87,26527.04,26166.60,26437.54,7492467439
"Oct 7, 2023",26380.37,26457.12,26308.29,26401.19,6185746183
"Oct 6, 2023",25991.93,26668.98,25928.07,26380.19,12736143050
"Oct 5, 2023",26457.89,26689.29,25988.70,25995.52,11261905035
"Oct 4, 2023",26201.16,26480.74,26008.78,26458.60,10605900143
"Oct 3, 2023",26248.46,26427.73,25990.33,26202.02,10897120569
"Oct 2, 2023",26482.28,27102.02,26096.46,26269.96,18886579408
"Oct 1, 2023",25488.24,26554.12,25486.06,26488.86,8996218165
"Sep 30, 2023",25435.58,25605.81,25414.11,25488.73,5038757973
"Sep 29, 2023",25584.69,25664.97,25266.66,25435.61,9826190897
"Sep 28, 2023",25087.99,25788.47,25071.96,25581.57,13328732653
"Sep 27, 2023",24798.12,25445.20,24886.24,25085.05,11154679998
"Sep 26, 2023",24826.46,24927.88,24677.22,24805.45,9447779085
"Sep 25, 2023",24655.10,24945.95,24474.37,24829.97,11327874247
"Sep 24, 2023",24924.81,25032.38,24622.51,24657.97,7693979394
"Sep 23, 2023",24924.04,24976.21,24869.62,24924.82,6943757707
"Sep 22, 2023",24918.47,25111.50,24866.29,24924.99,9920219726
"Sep 21, 2023",25473.56,25533.73,24798.58,24921.82,12543109513
"Sep 20, 2023",25474.16,25619.44,25169.36,25475.60,12470304435
"Sep 19, 2023",25027.68,25734.21,24952.45,25474.99,12926732278
"Sep 18, 2023",24871.45,25725.36,24753.90,25021.54,14604012182
"Sep 17, 2023",24898.32,24938.40,24783.19,24872.56,6349996049
"Sep 16, 2023",24934.19,25073.42,24810.19,24898.65,6936865556
"Sep 15, 2023",24948.93,25153.76,24606.51,24936.52,10758314752
"Sep 14, 2023",24437.28,25165.31,24351.88,24954.43,12986392832
"Sep 13, 2023",24027.76,24548.67,23960.49,24437.32,12179450287
"Sep 12, 2023",23410.58,24645.75,23403.67,24023.85,17350430194
"Sep 11, 2023",24104.50,24124.25,23192.76,23412.44,13584488417
"Sep 10, 2023",24184.83,24251.88,23925.75,24104.98,7371357332
"Sep 9, 2023",24194.37,24209.83,24105.71,24185.27,5119273334
"Sep 8, 2023",24534.99,24654.30,23993.22,24194.59,10102870009
"Sep 7, 2023",24010.12,24686.89,23952.20,24530.30,10365759745
"Sep 6, 2023",24041.53,24192.18,23694.65,24014.71,11891808448
"Sep 5, 2023",23921.92,24137.24,23726.88,24037.85,10344990792
"Sep 4, 2023",24070.31,24181.36,23767.31,23919.56,9897413453
"Sep 3, 2023",23980.97,24161.79,23911.61,24071.61,8307507381
"Sep 2, 2023",23917.42,24074.43,23873.09,23980.35,9363049087
"Sep 1, 2023",23919.10,24086.72,23508.60,23917.25,15947036076
"Aug 31, 2023",24979.85,25271.10,23752.98,23916.75,18613058724
"Aug 30, 2023",25508.66,25539.49,24772.76,24975.58,14953594670
"Aug 29, 2023",24111.62,25887.89,23967.39,25509.87,27019625216
"Aug 28, 2023",24163.81,24243.51,23932.88,24115.01,10163610214
"Aug 27, 2023",24092.89,24238.45,24052.92,24163.88,6403428781
"Aug 26, 2023",24129.01,24184.73,24070.32,24093.10,5590389230
"Aug 25, 2023",24228.59,24234.35,23941.74,24129.41,11492414331
"Aug 24, 2023",24326.01,24454.26,23956.74,24227.38,11919540643
"Aug 23, 2023",24007.94,24651.10,23857.65,24326.12,15632236498
"Aug 22, 2023",23977.91,23987.12,23533.33,23999.81,13371753989
"Aug 21, 2023",24080.42,24065.95,23741.98,23971.85,12269915353
"Aug 20, 2023",23965.17,24155.76,23880.18,24081.24,8309108586
"Aug 19, 2023",23920.14,24105.29,23694.76,23964.56,9763024956
"Aug 18, 2023",24494.40,24655.85,23596.93,23921.72,22063677425
"Aug 17, 2023",26391.33,26446.82,23373.71,24520.59,28618579170
"Aug 16, 2023",26750.99,26794.56,26393.15,26393.15,13746827219
"Aug 15, 2023",26960.51,26901.50,26674.80,26752.15,11592336189
"Aug 14, 2023",26759.02,27126.17,26637.87,26960.87,12847377485
"Aug 13, 2023",26848.53,26871.20,26743.68,26758.70,6698052713
"Aug 12, 2023",26833.19,26892.81,26794.67,26847.95,5653590554
"Aug 11, 2023",26794.46,26878.56,26705.86,26831.29,9305130013
"Aug 10, 2023",26931.86,26893.12,26711.61,26798.73,10804642291
"Aug 9, 2023",27160.98,27402.84,26771.64,26929.61,16743174060
"Aug 8, 2023",26520.49,27545.89,26514.79,27159.88,16032469557
"Aug 7, 2023",26392.73,26572.44,26126.47,26521.00,12376977033
"Aug 6, 2023",26341.27,26474.82,26268.84,26395.77,6607433069
"Aug 5, 2023",26370.01,26394.57,26263.36,26339.84,5984408159
"Aug 4, 2023",26640.73,26573.97,26236.90,26368.83,10916666747
"Aug 3, 2023",26647.92,26870.72,26519.10,26644.66,11670447577
"Aug 2, 2023",26984.58,27262.21,26438.58,26638.91,17556428623
"Aug 1, 2023",26581.24,26958.77,26140.94,26958.77,16599463506
"Jul 31, 2023",26558.88,26757.52,26497.68,26580.55,10600152979
"Jul 30, 2023",26612.21,26677.98,26367.26,26556.16,7872382313
"Jul 29, 2023",26578.08,26648.24,26527.97,26612.05,5875729907
"Jul 28, 2023",26609.01,26773.42,26589.25,26577.90,10169547544
"Jul 27, 2023",26497.23,26550.54,26500.78,26607.67,9810973539
"Jul 26, 2023",26448.44,26765.60,26362.94,26498.29,12184040124
"Jul 25, 2023",26375.19,26589.50,26252.15,26449.91,9291121374
"Jul 24, 2023",27038.48,27038.64,26125.64,26373.33,13916448698
"Jul 23, 2023",26769.21,27254.93,26725.56,27041.07,8287398296
"Jul 22, 2023",26865.49,26940.60,26656.00,26752.76,7074900677
"Jul 21, 2023",26768.03,27003.93,26706.62,26865.53,9856308454
"Jul 20, 2023",26698.02,26931.33,26642.81,26756.27,13161870825
"Jul 19, 2023",26595.05,26893.68,26624.37,26696.83,10824232222
"Jul 18, 2023",26829.60,26886.19,26358.51,26590.17,11701462491
"Jul 17, 2023",26940.32,27019.99,26400.28,26828.54,11783169579
"Jul 16, 2023",26963.45,27088.12,26778.51,26939.88,7584852317
"Jul 15, 2023",26977.09,27044.68,26916.32,26961.97,7130039801
"Jul 14, 2023",28042.91,28105.21,26681.35,26979.12,18604382626
"Jul 13, 2023",27276.11,28345.68,27159.49,28044.09,21103491550
"Jul 12, 2023",27803.84,28085.43,27143.89,27279.85,13289708218
"Jul 11, 2023",27638.44,28007.11,27642.72,27802.66,11033408180
"Jul 10, 2023",27505.75,28205.22,27358.94,27635.56,13473385341
"Jul 9, 2023",27613.13,27739.62,27434.66,27504.67,7204823687
"Jul 8, 2023",27666.07,27682.32,27420.38,27613.98,6845376907
"Jul 7, 2023",27463.95,27751.71,27342.93,27661.83,12202359559
"Jul 6, 2023",28102.82,28956.97,27576.77,27465.18,19402560820
"Jul 5, 2023",28282.79,28385.07,27740.13,28109.28,11497920664
"Jul 4, 2023",28549.47,28713.30,28162.61,28281.73,11771959918
"Jul 3, 2023",28076.16,28757.51,28074.08,28549.08,13993841916
"Jul 2, 2023",28019.47,28195.57,27707.95,28072.72,9656900726
"Jul 1, 2023",27913.74,28068.95,27782.76,28022.04,8323786098
"Jun 30, 2023",28011.22,28758.47,27125.81,27918.69,24172091842
"Jun 29, 2023",27560.45,28315.77,27563.48,28014.90,12128632702
"Jun 28, 2023",28013.71,28019.84,27406.71,27560.51,13348223289
"Jun 27, 2023",27749.53,28300.30,27721.14,28006.05,14992964810
"Jun 26, 2023",27947.84,28073.42,27464.80,27746.61,15117704681
"Jun 25, 2023",27980.88,28435.36,27801.53,27947.60,11647907874
"Jun 24, 2023",28130.74,28218.14,27747.29,27984.13,11128012797
"Jun 23, 2023",27288.73,28834.90,27282.32,28118.58,22091067976
"Jun 22, 2023",27289.40,27740.04,27076.03,27303.24,18851729873
"Jun 21, 2023",25926.11,28035.03,25897.00,27317.93,30337882736
"Jun 20, 2023",24571.96,25997.82,24462.43,25940.93,20340532225
"Jun 19, 2023",24064.91,24711.83,24062.45,24580.53,11742349094
"Jun 18, 2023",24196.09,24387.42,24060.57,24065.61,8740979157
"Jun 17, 2023",24030.19,24432.43,23889.46,24196.29,10122095681
"Jun 16, 2023",23365.48,24186.18,23090.87,24029.07,14899505285
"Jun 15, 2023",23167.48,23514.35,22886.79,23366.49,14468971047
"Jun 14, 2023",24023.34,24126.43,22988.30,23170.25,13156001847
"Jun 13, 2023",24068.11,24433.07,23841.76,24021.92,13108412593
"Jun 12, 2023",24124.82,24209.35,23915.75,24067.70,10850686659
"Jun 11, 2023",24042.44,24361.99,23870.36,24130.30,9983784698
"Jun 10, 2023",24636.49,24682.34,23714.92,24039.84,18480436760
"Jun 9, 2023",24583.03,24859.05,24438.09,24635.20,10247976986
"Jun 8, 2023",24607.60,24855.74,24505.20,24585.15,11041176912
"Jun 7, 2023",25457.05,25532.36,24439.04,24606.06,18240241845
"Jun 6, 2023",24023.45,25540.83,23819.09,25459.98,20497575478
"Jun 5, 2023",25356.18,25372.67,23747.29,24049.57,20084766988
"Jun 4, 2023",25271.92,25598.13,25172.14,25352.40,8751095685
"Jun 3, 2023",25437.32,25497.74,25162.60,25271.93,7827116679
"Jun 2, 2023",24929.24,25485.42,24698.26,25434.77,13849243161
"Jun 1, 2023",25453.30,25569.98,24946.99,24924.98,13641813081
"May 31, 2023",25812.10,25934.09,25236.04,25454.46,14641055840
"May 30, 2023",25913.95,26131.18,25720.68,25813.80,12347715848
"May 29, 2023",26186.78,26524.65,25725.84,25914.66,14179342591
"May 28, 2023",25039.89,26294.08,24976.14,26196.16,13566684713
"May 27, 2023",24899.20,25056.41,24806.91,25037.28,7354174309
"May 26, 2023",24687.89,25104.24,24543.26,24898.37,11845322375
"May 25, 2023",24479.90,24803.19,24097.72,24689.78,12916545895
"May 24, 2023",25279.41,25279.41,24262.38,24484.88,15154141239
"May 23, 2023",24841.84,25394.01,24806.82,25280.45,12718537978
"May 22, 2023",24715.78,25005.30,24529.72,24837.51,10227545876
"May 21, 2023",25069.03,25205.38,24711.94,24719.41,7989850043
"May 20, 2023",24854.70,25102.99,24812.58,25079.35,6512513319
"May 19, 2023",24897.00,25074.60,24681.51,24855.89,10407241214
"May 18, 2023",25283.09,25390.72,24533.50,24902.06,14127891735
"May 17, 2023",24881.37,25338.47,24603.94,25280.46,13969457290
"May 16, 2023",24988.75,25092.81,24707.42,24882.45,11717772224
"May 15, 2023",24814.44,25414.27,24664.02,25008.22,13255373642
"May 14, 2023",24492.78,24823.76,24376.10,24813.76,9227640971
"May 13, 2023",24504.98,24708.56,24416.41,24488.31,9142102610
"May 12, 2023",24731.66,24780.51,23848.01,24502.44,17654561666
"May 11, 2023",25149.83,25148.23,24538.31,24743.68,15326289136
"May 10, 2023",25221.58,25746.31,24505.41,25150.44,18807930467
"May 9, 2023",25184.65,25384.13,24998.44,25225.36,12885559621
"May 8, 2023",25820.95,26001.97,24821.96,25183.93,17389508142
"May 7, 2023",25780.54,26008.80,25808.92,25825.05,10256839007
"May 6, 2023",26348.96,26599.85,25394.60,25783.21,14195328248
"May 5, 2023",26173.74,26895.93,26173.12,26344.97,15999596700
"May 4, 2023",26228.13,26550.07,26053.90,26170.33,14105590112
"May 3, 2023",26047.40,26427.33,25484.51,26205.54,17276515661
"May 2, 2023",25606.46,26249.29,25418.60,26047.43,14924250592
"May 1, 2023",26543.71,26639.71,25218.23,25610.46,17007900075
"Apr 30, 2023",26282.18,26917.11,26164.01,26581.58,13306951553
"Apr 29, 2023",26364.77,26468.92,26140.67,26284.86,9582232246
"Apr 28, 2023",26724.27,26800.43,26305.00,26368.09,15767210594
"Apr 27, 2023",25738.08,27095.58,25714.92,26717.72,24614353536
"Apr 26, 2023",25778.81,27136.88,24760.71,25732.86,28839652117
"Apr 25, 2023",24883.54,25848.44,24663.64,25785.67,16153506926
"Apr 24, 2023",25101.96,25459.15,24538.48,24893.01,16010269757
"Apr 23, 2023",25067.49,25071.19,24692.75,25101.65,11631739252
"Apr 22, 2023",24571.62,25117.96,24484.81,25068.71,11828715138
"Apr 21, 2023",25756.01,25848.96,24491.83,24581.54,18708153910
"Apr 20, 2023",26318.59,26506.74,25589.49,25753.05,19456902835
"Apr 19, 2023",27693.72,27706.90,26179.29,26317.67,22436026098
"Apr 18, 2023",26956.55,27766.55,26681.85,27696.79,17749723411
"Apr 17, 2023",27599.82,27601.69,26813.02,26952.85,16359502747
"Apr 16, 2023",27305.54,27807.10,27163.10,27598.19,11702639221
"Apr 15, 2023",27460.49,27560.45,27242.41,27307.81,10754951438
"Apr 14, 2023",27515.12,28022.13,27368.64,27455.94,20407976788
"Apr 13, 2023",27181.65,27634.35,27183.60,27505.62,15823204741
"Apr 12, 2023",27693.85,27729.33,27085.97,27405.62,16960311794
"Apr 11, 2023",27280.91,27958.43,27230.93,27697.04,18432220928
"Apr 10, 2023",25965.21,27400.61,26009.79,27280.27,17739499568
"Apr 9, 2023",25423.96,26157.87,25311.28,25962.48,11156638030
"Apr 8, 2023",25390.91,25608.58,25357.15,25419.80,8525407098
"Apr 7, 2023",25677.11,25754.29,25462.47,25395.78,9877612244
"Apr 6, 2023",25841.28,25844.17,25433.70,25681.84,12672181507
"Apr 5, 2023",25708.00,26218.40,25511.52,25843.80,15639753287
"Apr 4, 2023",25484.40,26048.49,25385.25,25706.51,13948838292
"Apr 3, 2023",26088.35,26207.37,25016.27,25479.77,17930593363
"Apr 2, 2023",26190.80,26242.43,25746.61,26103.37,11371573698
"Apr 1, 2023",26200.45,26503.30,26038.35,26143.12,10008255691
"Mar 31, 2023",25707.18,26311.76,25343.12,26205.19,17484546622
"Mar 30, 2023",26146.63,26917.97,25434.83,25708.38,20574494720
"Mar 29, 2023",25155.83,26415.52,25131.77,26145.06,19077208485
"Mar 28, 2023",25108.34,25314.55,24660.63,25156.84,16406669558
"Mar 27, 2023",25973.90,26039.52,24684.33,25114.82,16831712575
"Mar 26, 2023",25514.47,26134.21,25467.63,25974.15,12876844991
"Mar 25, 2023",25506.88,25789.42,25236.75,25513.71,12418760406
"Mar 24, 2023",26141.91,26205.14,25123.59,25512.39,24108429555
"Mar 23, 2023",25119.17,26349.55,24972.43,26151.01,22354394596
"Mar 22, 2023",26137.77,26538.82,24628.96,25124.21,30713129240
"Mar 21, 2023",25906.38,26409.89,25616.04,26153.64,33511138451
"Mar 20, 2023",26254.40,26762.23,25536.77,25905.30,41771705239
"Mar 19, 2023",25028.54,26626.99,24971.20,26251.66,35362250805
"Mar 18, 2023",25528.12,25752.56,24719.28,25025.17,33152085580
"Mar 17, 2023",23606.41,25844.05,23514.16,25505.63,47181679555
"Mar 16, 2023",23033.60,23726.84,22874.44,23604.21,31907892190
"Mar 15, 2023",23092.77,23923.96,22718.16,23035.97,41255860230
"Mar 14, 2023",22569.89,24711.40,22474.37,23069.60,50921737937
"Mar 13, 2023",20742.74,22875.22,20541.52,22565.94,46130944785
"Mar 12, 2023",19375.41,20769.54,19207.07,20749.80,27410915939
"Mar 11, 2023",18944.18,19511.58,18850.01,19379.53,28347620356
"Mar 10, 2023",19239.46,19235.54,18531.49,18943.59,37139999552
"Mar 9, 2023",20589.51,20665.95,19103.75,19235.70,28683645998
"Mar 8, 2023",21061.54,21122.98,20579.21,20587.61,21363501847
"Mar 7, 2023",20987.44,21080.26,20865.44,21064.70,21582012937
"Mar 6, 2023",21115.40,21145.72,20982.53,20988.78,16238354371
"Mar 5, 2023",21006.57,21250.46,20962.40,21114.17,12532696916
"Mar 4, 2023",21014.82,21054.53,20860.76,21005.82,10492892157
"Mar 3, 2023",22151.14,22156.50,20890.91,21014.59,24491284673
"Mar 2, 2023",22164.94,22245.00,21932.42,22150.04,19235382456
"Mar 1, 2023",21888.72,22427.16,21846.83,22164.50,23117097627
"Feb 28, 2023",22170.51,22221.94,21816.55,21885.34,19415754884
"Feb 27, 2023",22325.75,22517.22,21880.15,22171.48,21358902631
"Feb 26, 2023",21919.27,22421.41,21834.21,22325.52,15771595568
"Feb 25, 2023",21918.53,21926.55,21623.61,21920.43,15228867492
"Feb 24, 2023",22595.76,22725.43,21807.94,21916.64,25330637326
"Feb 23, 2023",22809.50,23132.16,22337.94,22597.17,28757798964
"Feb 22, 2023",22942.83,22972.33,22263.16,22807.73,28475667565
"Feb 21, 2023",23246.71,23534.99,22724.41,22941.83,29340720356
"Feb 20, 2023",22778.47,23408.19,22409.28,23243.06,27135662957
"Feb 19, 2023",22992.62,23415.36,22770.06,22770.06,23918940029
"Feb 18, 2023",22922.93,23140.81,22832.44,22993.79,18313290723
"Feb 17, 2023",22147.22,23301.11,22003.04,22923.22,38593349279
"Feb 16, 2023",22735.10,23541.44,22128.71,22149.28,36863147459
"Feb 15, 2023",20698.19,22735.56,20591.50,22735.56,30382227264
"Feb 14, 2023",20316.86,20710.35,20187.18,20698.39,24956955411
"Feb 13, 2023",20404.74,20494.05,20022.11,20322.71,22289589211
"Feb 12, 2023",20462.09,20617.13,20302.17,20405.87,16690407937
"Feb 11, 2023",20257.14,20481.28,20225.90,20462.06,15302639919
"Feb 10, 2023",20316.75,20457.70,20174.66,20256.52,25334151033
"Feb 9, 2023",21414.56,21459.91,20272.86,20316.78,30329918018
"Feb 8, 2023",21679.39,21783.05,21200.02,21407.87,23677473761
"Feb 7, 2023",21210.59,21693.80,21207.40,21680.20,25336708782
"Feb 6, 2023",21274.84,21532.83,21155.50,21213.24,22205763797
"Feb 5, 2023",21581.16,21635.34,21170.57,21276.37,18133058539
"Feb 4, 2023",21698.40,21789.00,21555.39,21580.79,14465569183
"Feb 3, 2023",21522.32,21859.98,21548.53,21701.17,25064023436
"Feb 2, 2023",21539.31,21932.18,21521.57,21524.57,29406567597
"Feb 1, 2023",21304.23,21628.20,20978.03,21541.99,24229303228
"Jan 31, 2023",21050.65,21380.96,20969.89,21305.56,21027999257
"Jan 30, 2023",21867.95,21884.20,20880.78,21050.04,25073357016
"Jan 29, 2023",21183.22,22008.57,21140.56,21867.87,25224334965
"Jan 28, 2023",21229.78,21304.91,21070.46,21182.89,13532245302
"Jan 27, 2023",21141.97,21539.57,20805.50,21228.64,23348505923
"Jan 26, 2023",21160.20,21293.23,21082.18,21143.86,24196232919
"Jan 25, 2023",20789.23,21735.68,20572.83,21168.35,28097700420
"Jan 24, 2023",21091.59,21263.07,20715.77,20786.66,24247300228
"Jan 23, 2023",20913.47,21279.79,20856.55,21096.01,24392961479
"Jan 22, 2023",20940.69,21196.95,20597.90,20912.85,22777637981
"Jan 21, 2023",20849.63,21404.37,20697.38,20940.36,29825451809
"Jan 20, 2023",19463.13,20863.35,19292.69,20848.82,26477942481
"Jan 19, 2023",19158.12,19531.64,19156.86,19464.44,19525411574
"Jan 18, 2023",19612.70,19814.52,18990.41,19160.00,27788389733
"Jan 17, 2023",19550.23,19730.43,19381.40,19613.13,23170734580
"Jan 16, 2023",19294.76,19744.13,19136.07,19544.50,24735714659
"Jan 15, 2023",19345.67,19360.67,19003.99,19293.44,17831342602
"Jan 14, 2023",18356.64,19435.73,18354.14,19344.57,35936519640
"Jan 13, 2023",17374.85,18406.23,17274.23,18355.75,26944191476
"Jan 12, 2023",16829.07,17534.82,16727.80,17375.47,32202273140
"Jan 11, 2023",16246.52,16659.37,16120.83,16659.37,17065646959
"Jan 10, 2023",16019.31,16285.39,16004.18,16246.46,14721152054
"Jan 9, 2023",16031.22,16171.90,16031.22,16022.67,17353356453
"Jan 8, 2023",15899.22,16028.55,15871.00,16028.55,9161480345
"Jan 7, 2023",15896.85,15945.72,15861.76,15900.10,7234738931
"Jan 6, 2023",16002.29,15960.68,15921.39,15896.71,13516412396
"Jan 5, 2023",15900.06,15902.22,15902.75,16002.54,13014337151
"Jan 4, 2023",15817.67,16002.79,15783.76,15899.84,17369309126
"Jan 3, 2023",15631.09,15727.69,15769.71,15817.34,13184150981
"Jan 2, 2023",15528.83,15699.35,15475.98,15630.74,11331006135
"Jan 1, 2023",15427.14,15541.69,15402.27,15528.42,8634566625
"Dec 31, 2022",15479.67,15502.72,15398.80,15426.75,10477967597
"Dec 30, 2022",15610.20,15611.37,15346.85,15478.66,14850822297
"Dec 29, 2022",15572.96,15637.80,15534.27,15611.15,13575508700
"Dec 28, 2022",15715.49,15743.27,15546.36,15573.19,15999519839
"Dec 27, 2022",15902.34,15935.18,15632.48,15716.22,14805618249
"Dec 26, 2022",15857.50,15903.12,15816.24,15902.82,11172480318
"Dec 25, 2022",15793.81,15806.04,15777.10,15857.25,10974843059
"Dec 24, 2022",15746.64,15809.93,15743.41,15794.05,9135177431
"Dec 23, 2022",15875.13,15921.42,15859.44,15746.62,14370710930
"Dec 22, 2022",15854.06,15839.22,15677.45,15875.79,15509072793
"Dec 21, 2022",15909.44,15921.79,15786.72,15853.27,14029601625
"Dec 20, 2022",15493.15,15982.22,15492.88,15911.12,21384560398
"Dec 19, 2022",15833.54,15861.48,15459.56,15491.16,16227470460
"Dec 18, 2022",15853.14,15875.10,15760.84,15832.54,10321068134
"Dec 17, 2022",15707.93,15857.84,15674.42,15852.65,13651972395
"Dec 16, 2022",16321.98,16452.95,15649.16,15708.40,22675985898
"Dec 15, 2022",16685.45,16720.28,16294.89,16322.28,19705742862
"Dec 14, 2022",16736.96,17154.39,16621.23,16687.33,23917306155
"Dec 13, 2022",16322.68,16820.68,16218.60,16736.26,25069337961
"Dec 12, 2022",16255.50,16329.63,16076.06,16322.68,18609983128
"Dec 11, 2022",16249.79,16376.32,16243.13,16257.11,13423070672
"Dec 10, 2022",16245.93,16332.43,16241.23,16248.86,12054059993
"Dec 9, 2022",16324.96,16368.00,16236.15,16244.92,19274539758
"Dec 8, 2022",16026.73,16356.07,15977.72,16326.22,19417560064
"Dec 7, 2022",16326.10,16359.90,16019.41,16027.47,18717035116
"Dec 6, 2022",16172.19,16330.75,16182.05,16326.10,19001419647
"Dec 5, 2022",16245.63,16424.75,16136.50,16171.80,21158441563
"Dec 4, 2022",16045.72,16281.86,16041.23,16247.14,15956947589
"Dec 3, 2022",16219.63,16244.25,16026.71,16045.78,15390540350
"Dec 2, 2022",16118.43,16218.27,16131.02,16218.27,18544469786
"Dec 1, 2022",16471.00,16385.83,16049.25,16116.96,21748173431
"Nov 30, 2022",15929.39,16487.52,15929.39,16471.54,28324948897
"Nov 29, 2022",15678.99,15928.07,15593.77,15928.91,22841645014
"Nov 28, 2022",15857.83,15875.42,15460.83,15678.68,26821568319
"Nov 27, 2022",15808.62,15989.21,15855.14,15862.08,19719673404
"Nov 26, 2022",15865.54,16003.52,15762.86,15809.00,17283608415
"Nov 25, 2022",15951.83,15952.63,15741.80,15865.79,17936579787
"Nov 24, 2022",15945.06,16096.63,15832.67,15953.94,25105353987
"Nov 23, 2022",15707.13,16013.54,15683.87,15944.17,31636334826
"Nov 22, 2022",15404.05,15811.79,15273.32,15701.49,29800107605
"Nov 21, 2022",15769.45,15769.45,15234.93,15408.91,36532413039
"Nov 20, 2022",16154.78,16187.50,15738.00,15770.04,20630753760
"Nov 19, 2022",16140.19,16236.90,16017.03,16153.45,15568340052
"Nov 18, 2022",16106.50,16340.96,16029.24,16141.69,25967626142
"Nov 17, 2022",16039.58,16101.67,15869.75,16106.13,26897961057
"Nov 16, 2022",16301.53,16369.06,15789.34,16038.63,32641703726
"Nov 15, 2022",16102.34,16423.70,16029.81,16301.79,35336096844
"Nov 14, 2022",15834.52,16582.34,15410.02,16103.04,48091705519
"Nov 13, 2022",16213.60,16330.42,15796.94,15835.81,26348067437
"Nov 12, 2022",16426.63,16455.36,16053.46,16213.08,28680878604
"Nov 11, 2022",17252.32,17331.99,16080.84,16424.14,53870351057
"Nov 10, 2022",15852.23,17705.77,15809.52,17255.77,81636333539
"Nov 9, 2022",18395.32,18456.92,15661.40,15849.86,102704795276
"Nov 8, 2022",20564.56,20635.37,17499.07,18392.85,118039930919
"Nov 7, 2022",21075.45,21195.95,20450.92,20566.70,53417047712
"Nov 6, 2022",21320.18,21380.60,21070.98,21077.32,35335569263
"Nov 5, 2022",21181.90,21482.27,21134.62,21317.81,37908493588
"Nov 4, 2022",20727.99,21374.08,20690.94,21184.30,64185047442
"Nov 3, 2022",20544.77,20741.55,20610.13,20729.24,44339426458
